task_id,dataset_name,n_samples,n_train,n_val_es,n_val_cal,n_test,n_features,n_classes,seed,model,calibrator,calibrator_label,cal_nll,cal_brier_score,cal_accuracy,cal_ece_10,cal_ece_15,cal_ece_20,cal_ece_mean,raw_nll,raw_brier_score,raw_accuracy,raw_ece_10,raw_ece_15,raw_ece_20,raw_ece_mean,train_time_s
15,breast-w,699,377,42,140,140,9,2,1,lgbm,none,No calibration,0.1247270375897456,0.052454980584474245,0.9642857142857143,0.01879630737133655,0.019907938225055155,0.023612584011615156,0.020772276536002287,0.1247270375897456,0.052454980584474245,0.9642857142857143,0.01879630737133655,0.019907938225055155,0.023612584011615156,0.020772276536002287,0.51
15,breast-w,699,377,42,140,140,9,2,1,lgbm,temp,Temperature Scaling,0.09687943011522293,0.05044304579496384,0.9642857142857143,0.009806276219231766,0.018749303477151077,0.014613031915255977,0.014389537203879607,0.1247270375897456,0.052454980584474245,0.9642857142857143,0.01879630737133655,0.019907938225055155,0.023612584011615156,0.020772276536002287,0.48
15,breast-w,699,377,42,140,140,9,2,1,lgbm,logistic,Logistic Recalibration,0.14488797883107743,0.06272919237873127,0.9571428571428572,0.06171114699262466,0.07136716007723215,0.0733502998401738,0.06880953563667687,0.1247270375897456,0.052454980584474245,0.9642857142857143,0.01879630737133655,0.019907938225055155,0.023612584011615156,0.020772276536002287,0.51
15,breast-w,699,377,42,140,140,9,2,1,lgbm,isotonic,Isotonic Regression,0.1929937381324224,0.05642901126846643,0.95,0.01820178498252478,0.02891607069681051,0.03248749926823909,0.026535118315858124,0.1247270375897456,0.052454980584474245,0.9642857142857143,0.01879630737133655,0.019907938225055155,0.023612584011615156,0.020772276536002287,0.53
15,breast-w,699,377,42,140,140,9,2,1,xgboost,none,No calibration,0.09655982255935669,0.04331903159618378,0.9785714285714285,0.02081952861377171,0.02447327673435206,0.029092667784009683,0.02479515771071115,0.09655982255935669,0.04331903159618378,0.9785714285714285,0.02081952861377171,0.02447327673435206,0.029092667784009683,0.02479515771071115,0.61
15,breast-w,699,377,42,140,140,9,2,1,xgboost,temp,Temperature Scaling,0.09089275449514389,0.04432385414838791,0.9785714285714285,0.018448960355349972,0.024799160446439483,0.031567636983735235,0.024938585928508228,0.09655982255935669,0.04331903159618378,0.9785714285714285,0.02081952861377171,0.02447327673435206,0.029092667784009683,0.02479515771071115,0.64
15,breast-w,699,377,42,140,140,9,2,1,xgboost,logistic,Logistic Recalibration,0.12683788710199861,0.0487711434702261,0.9785714285714285,0.06259805438972509,0.06259805438972493,0.06623125549214731,0.06380912142386579,0.09655982255935669,0.04331903159618378,0.9785714285714285,0.02081952861377171,0.02447327673435206,0.029092667784009683,0.02479515771071115,0.64
15,breast-w,699,377,42,140,140,9,2,1,xgboost,isotonic,Isotonic Regression,0.18751201033592224,0.049951087683439255,0.9714285714285714,0.017805793029921385,0.018787362745830028,0.02414450602872035,0.020245887268157254,0.09655982255935669,0.04331903159618378,0.9785714285714285,0.02081952861377171,0.02447327673435206,0.029092667784009683,0.02479515771071115,0.65
15,breast-w,699,377,42,140,140,9,2,1,single_mlp,none,No calibration,0.0868367999792099,0.04022829234600067,0.9785714285714285,0.024734064936637903,0.02901619545051032,0.029016196302005248,0.027588818896384492,0.0868367999792099,0.04022829234600067,0.9785714285714285,0.024734064936637903,0.02901619545051032,0.029016196302005248,0.027588818896384492,0.2
15,breast-w,699,377,42,140,140,9,2,1,single_mlp,temp,Temperature Scaling,0.08066307008266449,0.03885059431195259,0.9785714285714285,0.01806747445038389,0.01954519322940281,0.019545189823423136,0.019052619167736613,0.0868367999792099,0.04022829234600067,0.9785714285714285,0.024734064936637903,0.02901619545051032,0.029016196302005248,0.027588818896384492,0.18
15,breast-w,699,377,42,140,140,9,2,1,single_mlp,logistic,Logistic Recalibration,0.11574704144733063,0.04545086995964466,0.9714285714285714,0.07253502961227935,0.07253502961227935,0.07253502961227923,0.07253502961227931,0.0868367999792099,0.04022829234600067,0.9785714285714285,0.024734064936637903,0.02901619545051032,0.029016196302005248,0.027588818896384492,0.2
15,breast-w,699,377,42,140,140,9,2,1,single_mlp,isotonic,Isotonic Regression,0.1799858808517456,0.04462788626551628,0.9785714285714285,0.026154788477080183,0.026154793160302267,0.030093361224446953,0.027467647620609797,0.0868367999792099,0.04022829234600067,0.9785714285714285,0.024734064936637903,0.02901619545051032,0.029016196302005248,0.027588818896384492,0.18
15,breast-w,699,377,42,140,140,9,2,1,deep_ensemble,none,No calibration,0.0785137265920639,0.039603106677532196,0.9714285714285714,0.017607160976954868,0.030681214162281544,0.024367829305785068,0.02421873481500716,0.0785137265920639,0.039603106677532196,0.9714285714285714,0.017607160976954868,0.030681214162281544,0.024367829305785068,0.02421873481500716,1.19
15,breast-w,699,377,42,140,140,9,2,1,deep_ensemble,temp,Temperature Scaling,0.07760203629732132,0.03943285718560219,0.9714285714285714,0.015809673070907592,0.025795671343803412,0.025328485454831826,0.022311276623180942,0.0785137265920639,0.039603106677532196,0.9714285714285714,0.017607160976954868,0.030681214162281544,0.024367829305785068,0.02421873481500716,1.3
15,breast-w,699,377,42,140,140,9,2,1,deep_ensemble,logistic,Logistic Recalibration,0.11824672710794748,0.04709826753051952,0.9714285714285714,0.06416211972392044,0.06649686166709606,0.06984866116200449,0.066835880851007,0.0785137265920639,0.039603106677532196,0.9714285714285714,0.017607160976954868,0.030681214162281544,0.024367829305785068,0.02421873481500716,1.08
15,breast-w,699,377,42,140,140,9,2,1,deep_ensemble,isotonic,Isotonic Regression,0.1851475089788437,0.046185676008462906,0.9785714285714285,0.036107712132590196,0.03734854970659529,0.03734854970659529,0.036934937181926926,0.0785137265920639,0.039603106677532196,0.9714285714285714,0.017607160976954868,0.030681214162281544,0.024367829305785068,0.02421873481500716,1.05
