task_id,dataset_name,n_samples,n_train,n_val_es,n_val_cal,n_test,n_features,n_classes,seed,model,calibrator,calibrator_label,cal_nll,cal_brier_score,cal_accuracy,cal_ece_10,cal_ece_15,cal_ece_20,cal_ece_mean,raw_nll,raw_brier_score,raw_accuracy,raw_ece_10,raw_ece_15,raw_ece_20,raw_ece_mean,train_time_s
146800,MiceProtein,1080,583,65,216,216,77,8,0,tabpfn,isotonic,Isotonic Regression,0.0007503519882448018,0.00014335110608953983,1.0,0.000710984898938073,0.000710984898938073,0.000710984898938073,0.000710984898938073,0.0008974648080766201,0.00015116810391191393,1.0,0.0008556293668570341,0.0008556293668570341,0.0008556293668570341,0.0008556293668570341,0.63
146800,MiceProtein,1080,583,65,216,216,77,8,0,tabpfn,dirichlet,Dirichlet ODIR,0.0001700578178341112,2.056655556108601e-07,1.0,0.0001700011968331916,0.0001700011968331916,0.0001700011968331916,0.0001700011968331916,0.0008974648080766201,0.00015116810391191393,1.0,0.0008556293668570341,0.0008556293668570341,0.0008556293668570341,0.0008556293668570341,0.63
146800,MiceProtein,1080,583,65,216,216,77,8,1,tabpfn,none,No calibration,0.001218037330545485,0.00014240281598176807,1.0,0.0011782050132751465,0.0011781917677985297,0.0011781917677985297,0.0011781961829574021,0.001218037330545485,0.00014240281598176807,1.0,0.0011782050132751465,0.0011781917677985297,0.0011781917677985297,0.0011781961829574021,0.7
146800,MiceProtein,1080,583,65,216,216,77,8,1,tabpfn,temp,Temperature Scaling,0.0012361130211502314,0.0001453999720979482,1.0,0.0011955499649047852,0.0011954804261525471,0.0011954804261525471,0.0011955036057366263,0.001218037330545485,0.00014240281598176807,1.0,0.0011782050132751465,0.0011781917677985297,0.0011781917677985297,0.0011781961829574021,0.7
146800,MiceProtein,1080,583,65,216,216,77,8,1,tabpfn,logistic,Logistic Recalibration,0.13712106196666823,0.01896911705066349,1.0,0.12802918136388997,0.12802918136388997,0.12802918136389005,0.12802918136389,0.001218037330545485,0.00014240281598176807,1.0,0.0011782050132751465,0.0011781917677985297,0.0011781917677985297,0.0011781961829574021,0.7
146800,MiceProtein,1080,583,65,216,216,77,8,1,tabpfn,isotonic,Isotonic Regression,0.00036556937266141176,4.803057890967466e-05,1.0,0.0003527998924255371,0.00035273504477960094,0.00035273504477960094,0.0003527566606615796,0.001218037330545485,0.00014240281598176807,1.0,0.0011782050132751465,0.0011781917677985297,0.0011781917677985297,0.0011781961829574021,0.7
146800,MiceProtein,1080,583,65,216,216,77,8,1,tabpfn,dirichlet,Dirichlet ODIR,0.00014308715008262522,1.1196075141815607e-07,1.0,0.0001430558955511918,0.0001430558955511918,0.0001430558955511918,0.0001430558955511918,0.001218037330545485,0.00014240281598176807,1.0,0.0011782050132751465,0.0011781917677985297,0.0011781917677985297,0.0011781961829574021,0.7
146800,MiceProtein,1080,583,65,216,216,77,8,2,tabpfn,none,No calibration,0.003322460688650608,0.0016392039833590388,1.0,0.0027544846137364703,0.0027544846137364703,0.0027544846137364703,0.0027544846137364707,0.003322460688650608,0.0016392039833590388,1.0,0.0027544846137364703,0.0027544846137364703,0.0027544846137364703,0.0027544846137364707,0.71
146800,MiceProtein,1080,583,65,216,216,77,8,2,tabpfn,temp,Temperature Scaling,0.003307248465716839,0.0016348821809515357,1.0,0.0027410512169202166,0.0027410512169202166,0.0027410512169202166,0.002741051216920217,0.003322460688650608,0.0016392039833590388,1.0,0.0027544846137364703,0.0027544846137364703,0.0027544846137364703,0.0027544846137364707,0.71
146800,MiceProtein,1080,583,65,216,216,77,8,2,tabpfn,logistic,Logistic Recalibration,0.13733421212968988,0.019664899138980802,1.0,0.1277097882030653,0.12770978820306508,0.12770978820306508,0.12770978820306514,0.003322460688650608,0.0016392039833590388,1.0,0.0027544846137364703,0.0027544846137364703,0.0027544846137364703,0.0027544846137364707,0.71
146800,MiceProtein,1080,583,65,216,216,77,8,2,tabpfn,isotonic,Isotonic Regression,0.003136801766231656,0.0016222549602389336,1.0,0.002576413805837984,0.002576413805837984,0.002576413805837984,0.002576413805837984,0.003322460688650608,0.0016392039833590388,1.0,0.0027544846137364703,0.0027544846137364703,0.0027544846137364703,0.0027544846137364707,0.71
146800,MiceProtein,1080,583,65,216,216,77,8,2,tabpfn,dirichlet,Dirichlet ODIR,0.0010565945798869138,0.00026409068746803256,1.0,0.0009795088824312698,0.0009795088824312698,0.0009795088824312698,0.0009795088824312698,0.003322460688650608,0.0016392039833590388,1.0,0.0027544846137364703,0.0027544846137364703,0.0027544846137364703,0.0027544846137364707,0.71
146800,MiceProtein,1080,583,65,216,216,77,8,3,tabpfn,none,No calibration,0.00010258697875542566,2.8055419321049158e-08,1.0,0.00010257959365844727,0.00010257959365844727,0.00010257959365844727,0.00010257959365844727,0.00010258697875542566,2.8055419321049158e-08,1.0,0.00010257959365844727,0.00010257959365844727,0.00010257959365844727,0.00010257959365844727,0.69
146800,MiceProtein,1080,583,65,216,216,77,8,3,tabpfn,temp,Temperature Scaling,9.799448889680207e-05,2.607412064037362e-08,1.0,9.804964065551758e-05,9.804964065551758e-05,9.804964065551758e-05,9.804964065551758e-05,0.00010258697875542566,2.8055419321049158e-08,1.0,0.00010257959365844727,0.00010257959365844727,0.00010257959365844727,0.00010257959365844727,0.69
