task_id,dataset_name,n_samples,n_features,n_classes,seed,model,calibrator,label_noise_eta,cal_nll,cal_brier_score,cal_accuracy,cal_ece_10,cal_ece_15,cal_ece_20,cal_ece_mean,raw_nll,raw_brier_score,raw_accuracy,raw_ece_10,raw_ece_15,raw_ece_20,raw_ece_mean,train_time_s
3913,kc2,522,21,2,0,mc_dropout,temp,0.1,0.37177005410194397,0.22491170465946198,0.8476190476190476,0.07223809162775677,0.08084188302357989,0.08702735276449297,0.08003577580527654,0.38210827112197876,0.2303713709115982,0.8476190476190476,0.08502913202558242,0.10115726050876438,0.10160917554582868,0.09593185602672516,0.24
3913,kc2,522,21,2,0,mc_dropout,logistic,0.1,0.4156697043463929,0.25833204044947644,0.8285714285714286,0.12709256262792282,0.15020293803680027,0.14144888023588115,0.1395814603002014,0.38210827112197876,0.2303713709115982,0.8476190476190476,0.08502913202558242,0.10115726050876438,0.10160917554582868,0.09593185602672516,0.24
3913,kc2,522,21,2,0,mc_dropout,isotonic,0.1,0.36160895228385925,0.22167402505874634,0.8476190476190476,0.01215563898994805,0.017004539853050563,0.01911887781960626,0.01609301888753496,0.38210827112197876,0.2303713709115982,0.8476190476190476,0.08502913202558242,0.10115726050876438,0.10160917554582868,0.09593185602672516,0.24
3913,kc2,522,21,2,0,mc_dropout,dirichlet,0.1,0.39263412742326026,0.24383528157504858,0.8380952380952381,0.08369616195346502,0.08369616195346499,0.08991001606413482,0.08576744665702161,0.38210827112197876,0.2303713709115982,0.8476190476190476,0.08502913202558242,0.10115726050876438,0.10160917554582868,0.09593185602672516,0.24
3913,kc2,522,21,2,0,deep_ensemble_m3,none,0.1,0.3680261969566345,0.22322571277618408,0.8380952380952381,0.10617403189341226,0.10577520075298494,0.1170335434731983,0.10966092537319849,0.3680261969566345,0.22322571277618408,0.8380952380952381,0.10617403189341226,0.10577520075298494,0.1170335434731983,0.10966092537319849,0.92
3913,kc2,522,21,2,0,deep_ensemble_m3,temp,0.1,0.3654352128505707,0.221980020403862,0.8380952380952381,0.10393398659569877,0.09383841298875355,0.11485098827452885,0.10420779595299372,0.3680261969566345,0.22322571277618408,0.8380952380952381,0.10617403189341226,0.10577520075298494,0.1170335434731983,0.10966092537319849,0.92
3913,kc2,522,21,2,0,deep_ensemble_m3,logistic,0.1,0.4085561640043612,0.25375934754720864,0.8285714285714286,0.12172250767644306,0.12846496909341865,0.12347671285598152,0.12455472987528109,0.3680261969566345,0.22322571277618408,0.8380952380952381,0.10617403189341226,0.10577520075298494,0.1170335434731983,0.10966092537319849,0.92
3913,kc2,522,21,2,0,deep_ensemble_m3,isotonic,0.1,0.36570608615875244,0.23424562811851501,0.819047619047619,0.07049773420606344,0.07049769957860313,0.07525962420872283,0.0720850193311298,0.3680261969566345,0.22322571277618408,0.8380952380952381,0.10617403189341226,0.10577520075298494,0.1170335434731983,0.10966092537319849,0.92
3913,kc2,522,21,2,0,deep_ensemble_m3,dirichlet,0.1,0.37715494559502133,0.23296690938220627,0.8380952380952381,0.09474185130997755,0.09474185130997764,0.10640509658373991,0.09862959973456503,0.3680261969566345,0.22322571277618408,0.8380952380952381,0.10617403189341226,0.10577520075298494,0.1170335434731983,0.10966092537319849,0.92
3913,kc2,522,21,2,0,deep_ensemble,none,0.1,0.3606957197189331,0.2186850607395172,0.8380952380952381,0.10136687642052061,0.08068070411682131,0.10136692296890988,0.0944715011687506,0.3606957197189331,0.2186850607395172,0.8380952380952381,0.10136687642052061,0.08068070411682131,0.10136692296890988,0.0944715011687506,1.63
3913,kc2,522,21,2,0,deep_ensemble,temp,0.1,0.3602069020271301,0.21846938133239746,0.8380952380952381,0.10024625971203761,0.08387784276689801,0.10024623076121013,0.09479011108004859,0.3606957197189331,0.2186850607395172,0.8380952380952381,0.10136687642052061,0.08068070411682131,0.10136692296890988,0.0944715011687506,1.63
3913,kc2,522,21,2,0,deep_ensemble,logistic,0.1,0.4021861794462764,0.2488645651796418,0.8380952380952381,0.11180753699706997,0.11180753699706994,0.11427119645190287,0.1126287568153476,0.3606957197189331,0.2186850607395172,0.8380952380952381,0.10136687642052061,0.08068070411682131,0.10136692296890988,0.0944715011687506,1.63
3913,kc2,522,21,2,0,deep_ensemble,isotonic,0.1,0.38250479102134705,0.2455478459596634,0.819047619047619,0.08404744295846851,0.08404740946633478,0.09357121899014431,0.08722202380498252,0.3606957197189331,0.2186850607395172,0.8380952380952381,0.10136687642052061,0.08068070411682131,0.10136692296890988,0.0944715011687506,1.63
3913,kc2,522,21,2,0,deep_ensemble,dirichlet,0.1,0.37214831933807946,0.22955266122424114,0.8380952380952381,0.09763621992176631,0.10046898405911603,0.10046898405911604,0.09952472934666612,0.3606957197189331,0.2186850607395172,0.8380952380952381,0.10136687642052061,0.08068070411682131,0.10136692296890988,0.0944715011687506,1.63
3913,kc2,522,21,2,0,deep_ensemble_m10,none,0.1,0.3581223487854004,0.21677802503108978,0.8285714285714286,0.113064778418768,0.09955570697784422,0.11355654682431901,0.10872567740697707,0.3581223487854004,0.21677802503108978,0.8285714285714286,0.113064778418768,0.09955570697784422,0.11355654682431901,0.10872567740697707,3.26
3913,kc2,522,21,2,0,deep_ensemble_m10,temp,0.1,0.3569956123828888,0.21632683277130127,0.8285714285714286,0.10291411592846826,0.09626427094141639,0.10291412841706049,0.10069750509564838,0.3581223487854004,0.21677802503108978,0.8285714285714286,0.113064778418768,0.09955570697784422,0.11355654682431901,0.10872567740697707,3.26
3913,kc2,522,21,2,0,deep_ensemble_m10,logistic,0.1,0.40085442171613633,0.24784448287959457,0.8380952380952381,0.13839610477872843,0.13839610477872843,0.14085067151437983,0.13921429369061222,0.3581223487854004,0.21677802503108978,0.8285714285714286,0.113064778418768,0.09955570697784422,0.11355654682431901,0.10872567740697707,3.26
3913,kc2,522,21,2,0,deep_ensemble_m10,isotonic,0.1,0.36346888542175293,0.22744527459144592,0.8476190476190476,0.07070048025676186,0.08662468876157492,0.12107887381599058,0.09280134761144244,0.3581223487854004,0.21677802503108978,0.8285714285714286,0.113064778418768,0.09955570697784422,0.11355654682431901,0.10872567740697707,3.26
3913,kc2,522,21,2,0,deep_ensemble_m10,dirichlet,0.1,0.36662324344018254,0.22557363527251714,0.8285714285714286,0.10318754725007347,0.10318754725007356,0.12078826609059,0.10905445353024568,0.3581223487854004,0.21677802503108978,0.8285714285714286,0.113064778418768,0.09955570697784422,0.11355654682431901,0.10872567740697707,3.26
3913,kc2,522,21,2,0,lgbm,none,0.2,0.4006998133008887,0.24336597917770084,0.8476190476190476,0.07976507130095725,0.08657006727172115,0.09640054834325051,0.08757856230530964,0.4006998133008887,0.24336597917770084,0.8476190476190476,0.07976507130095725,0.08657006727172115,0.09640054834325051,0.08757856230530964,0.02
3913,kc2,522,21,2,0,lgbm,temp,0.2,0.3830415606498718,0.23429836332798004,0.8476190476190476,0.017459539572397882,0.05720926352909632,0.05620360771814985,0.043624136939881354,0.4006998133008887,0.24336597917770084,0.8476190476190476,0.07976507130095725,0.08657006727172115,0.09640054834325051,0.08757856230530964,0.02
3913,kc2,522,21,2,0,lgbm,logistic,0.2,0.42620355490880046,0.2669300577582672,0.7904761904761904,0.0979202869586705,0.10877320328192543,0.112578271185476,0.10642392047535731,0.4006998133008887,0.24336597917770084,0.8476190476190476,0.07976507130095725,0.08657006727172115,0.09640054834325051,0.08757856230530964,0.02
3913,kc2,522,21,2,0,lgbm,isotonic,0.2,0.3506053135651927,0.21049022764240863,0.8476190476190476,0.025805444017386325,0.045265626101303844,0.05755147671579894,0.04287418227816303,0.4006998133008887,0.24336597917770084,0.8476190476190476,0.07976507130095725,0.08657006727172115,0.09640054834325051,0.08757856230530964,0.02
3913,kc2,522,21,2,0,lgbm,dirichlet,0.2,0.36634716084743624,0.2211959803224801,0.8380952380952381,0.049745284488730376,0.06421609026124236,0.065868568722669,0.059943314490880584,0.4006998133008887,0.24336597917770084,0.8476190476190476,0.07976507130095725,0.08657006727172115,0.09640054834325051,0.08757856230530964,0.02
3913,kc2,522,21,2,0,xgboost,none,0.2,0.4173598885536194,0.2565446197986603,0.8095238095238095,0.08497354246321182,0.08497357425235566,0.09357418730145407,0.08784043467234053,0.4173598885536194,0.2565446197986603,0.8095238095238095,0.08497354246321182,0.08497357425235566,0.09357418730145407,0.08784043467234053,0.03
