task_id,dataset_name,n_samples,n_features,n_classes,seed,model,calibrator,ood_sigma,cal_nll,cal_brier_score,cal_accuracy,cal_ece_10,cal_ece_15,cal_ece_20,cal_ece_mean,raw_nll,raw_brier_score,raw_accuracy,raw_ece_10,raw_ece_15,raw_ece_20,raw_ece_mean,train_time_s,peak_gpu_mem_mb
9946,wdbc,569,30,2,0,xgboost,temp,1.0,0.31873178482055664,0.190585657954216,0.8596491228070176,0.05102028449376424,0.08151450439503317,0.11148958300289354,0.08134145729723032,0.31698763370513916,0.189779132604599,0.8596491228070176,0.04917323641609728,0.07480531669499581,0.11661129980756525,0.08019661763955278,0.06,220.06
9946,wdbc,569,30,2,0,xgboost,logistic,1.0,0.3176236765941466,0.18407899184602677,0.8771929824561403,0.07437960210145128,0.09563232113011821,0.09571229332020065,0.08857473885059004,0.31698763370513916,0.189779132604599,0.8596491228070176,0.04917323641609728,0.07480531669499581,0.11661129980756525,0.08019661763955278,0.06,220.06
9946,wdbc,569,30,2,0,xgboost,isotonic,1.0,0.3144018352031708,0.20872226357460022,0.9298245614035088,0.2413989896314186,0.13174986682440104,0.24139897133174698,0.2048492759291889,0.31698763370513916,0.189779132604599,0.8596491228070176,0.04917323641609728,0.07480531669499581,0.11661129980756525,0.08019661763955278,0.06,220.06
9946,wdbc,569,30,2,0,xgboost,dirichlet,1.0,0.29279231269395567,0.17477536806649224,0.9035087719298246,0.0705450878036431,0.07465604698620042,0.07843785109692401,0.07454632862892252,0.31698763370513916,0.189779132604599,0.8596491228070176,0.04917323641609728,0.07480531669499581,0.11661129980756525,0.08019661763955278,0.06,220.06
9946,wdbc,569,30,2,0,xgboost,none,2.0,0.5178256630897522,0.3486514985561371,0.7280701754385965,0.07644773313873693,0.0855110313808709,0.13498909588445696,0.09898262013468827,0.5178256630897522,0.3486514985561371,0.7280701754385965,0.07644773313873693,0.0855110313808709,0.13498909588445696,0.09898262013468827,0.06,220.06
9946,wdbc,569,30,2,0,xgboost,temp,2.0,0.5166632533073425,0.34787869453430176,0.7280701754385965,0.08072192731656525,0.08336212237675986,0.136511005330504,0.1001983516746097,0.5178256630897522,0.3486514985561371,0.7280701754385965,0.07644773313873693,0.0855110313808709,0.13498909588445696,0.09898262013468827,0.06,220.06
9946,wdbc,569,30,2,0,xgboost,logistic,2.0,0.5209897472204125,0.3488110468940104,0.7456140350877193,0.06470903579815548,0.10688205464403668,0.09410570663224499,0.08856559902481238,0.5178256630897522,0.3486514985561371,0.7280701754385965,0.07644773313873693,0.0855110313808709,0.13498909588445696,0.09898262013468827,0.06,220.06
9946,wdbc,569,30,2,0,xgboost,isotonic,2.0,1.1994693279266357,0.3619586229324341,0.7982456140350878,0.27824632535900984,0.16112901557955822,0.3032137704522986,0.24752970379695557,0.5178256630897522,0.3486514985561371,0.7280701754385965,0.07644773313873693,0.0855110313808709,0.13498909588445696,0.09898262013468827,0.06,220.06
9946,wdbc,569,30,2,0,xgboost,dirichlet,2.0,0.541587436489879,0.35279173594305047,0.7456140350877193,0.06733509041599375,0.10291543877062377,0.13544164968456987,0.10189739295706246,0.5178256630897522,0.3486514985561371,0.7280701754385965,0.07644773313873693,0.0855110313808709,0.13498909588445696,0.09898262013468827,0.06,220.06
9946,wdbc,569,30,2,0,catboost,none,0.5,0.10892271200626052,0.05334689815111082,0.9649122807017544,0.047884409913372915,0.057699830321046024,0.06273427310462132,0.056106171113013414,0.10892271200626052,0.05334689815111082,0.9649122807017544,0.047884409913372915,0.057699830321046024,0.06273427310462132,0.056106171113013414,0.3,220.06
9946,wdbc,569,30,2,0,catboost,temp,0.5,0.11346633732318878,0.054655108600854874,0.9649122807017544,0.05802251529275325,0.06774712497727912,0.07271413897213183,0.06616125974738807,0.10892271200626052,0.05334689815111082,0.9649122807017544,0.047884409913372915,0.057699830321046024,0.06273427310462132,0.056106171113013414,0.3,220.06
9946,wdbc,569,30,2,0,catboost,logistic,0.5,0.14228355349047062,0.05732804708964809,0.9649122807017544,0.08937374492175978,0.10244473339904034,0.09338519673153196,0.09506789168411069,0.10892271200626052,0.05334689815111082,0.9649122807017544,0.047884409913372915,0.057699830321046024,0.06273427310462132,0.056106171113013414,0.3,220.06
9946,wdbc,569,30,2,0,catboost,isotonic,0.5,0.09063655815050839,0.04202320971652465,0.9736842105263158,0.053440206537099334,0.04905424162481868,0.05344020653709938,0.0519782182330058,0.10892271200626052,0.05334689815111082,0.9649122807017544,0.047884409913372915,0.057699830321046024,0.06273427310462132,0.056106171113013414,0.3,220.06
9946,wdbc,569,30,2,0,catboost,dirichlet,0.5,0.09769310201537756,0.04652904781320394,0.9649122807017544,0.04745078582153377,0.05655220329611237,0.050461003235578755,0.05148799745107496,0.10892271200626052,0.05334689815111082,0.9649122807017544,0.047884409913372915,0.057699830321046024,0.06273427310462132,0.056106171113013414,0.3,220.06
9946,wdbc,569,30,2,0,catboost,none,1.0,0.25081523180663406,0.13589030258450716,0.9210526315789473,0.10338686000570932,0.12142085301415628,0.11333045156476419,0.11271272152820994,0.25081523180663406,0.13589030258450716,0.9210526315789473,0.10338686000570932,0.12142085301415628,0.11333045156476419,0.11271272152820994,0.3,220.06
9946,wdbc,569,30,2,0,catboost,temp,1.0,0.2566361129283905,0.13895376026630402,0.9210526315789473,0.10222432017326354,0.12763123710950217,0.11951290044868201,0.11645615257714924,0.25081523180663406,0.13589030258450716,0.9210526315789473,0.10338686000570932,0.12142085301415628,0.11333045156476419,0.11271272152820994,0.3,220.06
